id,title,company,location,description,source_url,match_score,description_lower,job_label,skills_dictionary,skills
858,Remote Data Engineer / SQL Developer,Insight Global,"Pico Heights, Los Angeles County","Job Description An employer in Westwood is looking to bring on a Data Engineer onto their team. They will be responsible for building out data delivery and ingestion pipelines, data extraction automation, and data ingestion automation. Attitude is key as they will be working with a variety of engineers and teams. We are a company committed to creating diverse and inclusive environments where people can bring their full, authentic selves to work every day. We are an equal opportunity/affirmative…",https://www.adzuna.com/land/ad/5485563282?se=SNhuYELR8BGA9uqqxOXwnA&utm_medium=api&utm_source=1f2870ef&v=EAC0ACC098AA03635B7E0553145B4A646E255BA9,0.530474247473508,"job description an employer in westwood is looking to bring on a data engineer onto their team. they will be responsible for building out data delivery and ingestion pipelines, data extraction automation, and data ingestion automation. attitude is key as they will be working with a variety of engineers and teams. we are a company committed to creating diverse and inclusive environments where people can bring their full, authentic selves to work every day. we are an equal opportunity/affirmative…",Remote Data Engineer / SQL Developer @ Insight Global,[],[]
857,Data Engineer - Viasat Government with Security Clearance,"Viasat, Inc.","Carlsbad, San Diego County","About us One team. Global challenges. Infinite opportunities. At Viasat, we're on a mission to deliver connections with the capacity to change the world. For more than 35 years, Viasat has helped shape how consumers, businesses, governments and militaries around the globe communicate. We're looking for people who think big, act fearlessly, and create an inclusive environment that drives positive impact to join our team. What you'll do In this Data Engineering role, you will be accountable for b…",https://www.adzuna.com/land/ad/5491267613?se=siZ-YULR8BGQZI3bOe79Tw&utm_medium=api&utm_source=1f2870ef&v=E81B068A2EE5301CDBF6ED8E4B00465372C4A151,0.3984616900875821,"about us one team. global challenges. infinite opportunities. at viasat, we're on a mission to deliver connections with the capacity to change the world. for more than 35 years, viasat has helped shape how consumers, businesses, governments and militaries around the globe communicate. we're looking for people who think big, act fearlessly, and create an inclusive environment that drives positive impact to join our team. what you'll do in this data engineering role, you will be accountable for b…","Data Engineer - Viasat Government with Security Clearance @ Viasat, Inc.",[],[]
856,Senior Staff IT Data Engineer,Palo Alto Networks,"Holy, Santa Clara County","Our Mission At Palo Alto Networks® everything starts and ends with our mission: Being the cybersecurity partner of choice, protecting our digital way of life. Our vision is a world where each day is safer and more secure than the one before. We are a company built on the foundation of challenging and disrupting the way things are done, and we're looking for innovators who are as committed to shaping the future of cybersecurity as we are. Who We Are We take our mission of protecting the digital …",https://www.adzuna.com/land/ad/5420920993?se=INh5X0LR8BGQZI3bOe79Tw&utm_medium=api&utm_source=1f2870ef&v=AAE8C0BD37680F30A96BAA32D16C1DCAD4DC1320,0.4402053092616126,"our mission at palo alto networks® everything starts and ends with our mission: being the cybersecurity partner of choice, protecting our digital way of life. our vision is a world where each day is safer and more secure than the one before. we are a company built on the foundation of challenging and disrupting the way things are done, and we're looking for innovators who are as committed to shaping the future of cybersecurity as we are. who we are we take our mission of protecting the digital …",Senior Staff IT Data Engineer @ Palo Alto Networks,[],[]
855,Informatica/AWS Data Engineer,ROBERT HALF,"Torrance, Los Angeles County","Description We are looking for an experienced Informatica and AWS Data Engineer to join our team in Southern California. In this long-term, multi-year position, you will play a pivotal role in configuring and managing Informatica Cloud Catalog, Governance, and Marketplace systems, ensuring seamless integration with various platforms and tools. This opportunity is ideal for professionals with a strong background in data governance, security, and compliance, as well as expertise in cloud technolo…",https://www.adzuna.com/land/ad/5526444301?se=siZ-YULR8BGQZI3bOe79Tw&utm_medium=api&utm_source=1f2870ef&v=EDAED7431D61997B5C6845EA3C641621A52D953D,0.5221642540247974,"description we are looking for an experienced informatica and aws data engineer to join our team in southern california. in this long-term, multi-year position, you will play a pivotal role in configuring and managing informatica cloud catalog, governance, and marketplace systems, ensuring seamless integration with various platforms and tools. this opportunity is ideal for professionals with a strong background in data governance, security, and compliance, as well as expertise in cloud technolo…",Informatica/AWS Data Engineer @ ROBERT HALF,"[('Aws', 'MLOps_DevOps_Cloud')]",['Aws']
854,"Software Engineer, Data Engineering with Security Clearance",Anduril Industries,"Costa Mesa, Orange County","Anduril Industries is a defense technology company with a mission to transform U.S. and allied military capabilities with advanced technology. By bringing the expertise, technology, and business model of the 21st century's most innovative companies to the defense industry, Anduril is changing how military systems are designed, built and sold. Anduril's family of systems is powered by Lattice OS, an AI-powered operating system that turns thousands of data streams into a realtime, 3D command and …",https://www.adzuna.com/land/ad/5523492252?se=INh5X0LR8BGQZI3bOe79Tw&utm_medium=api&utm_source=1f2870ef&v=3A793AA7AF5CA65B886759D5590034C957E476D7,0.43950932071244964,"anduril industries is a defense technology company with a mission to transform u.s. and allied military capabilities with advanced technology. by bringing the expertise, technology, and business model of the 21st century's most innovative companies to the defense industry, anduril is changing how military systems are designed, built and sold. anduril's family of systems is powered by lattice os, an ai-powered operating system that turns thousands of data streams into a realtime, 3d command and …","Software Engineer, Data Engineering with Security Clearance @ Anduril Industries",[],[]
853,Agentic AI - Data Engineer,Kyndryl,"Pico Heights, Los Angeles County","Who We Are At Kyndryl, we design, build, manage and modernize the mission-critical technology systems that the world depends on every day. So why work at Kyndryl We are always moving forward - always pushing ourselves to go further in our efforts to build a more equitable, inclusive world for our employees, our customers and our communities. The Role As an Agentic AI Data Engineer at Kyndryl, you'll design and implement scalable, high-performance data platforms and pipelines that power enterpr…",https://www.adzuna.com/land/ad/5494034338?se=siZ-YULR8BGQZI3bOe79Tw&utm_medium=api&utm_source=1f2870ef&v=87B60F1DEDF5A5D320AED3E3AB2162E669EFE6CF,0.4305802044737767,"who we are at kyndryl, we design, build, manage and modernize the mission-critical technology systems that the world depends on every day. so why work at kyndryl we are always moving forward - always pushing ourselves to go further in our efforts to build a more equitable, inclusive world for our employees, our customers and our communities. the role as an agentic ai data engineer at kyndryl, you'll design and implement scalable, high-performance data platforms and pipelines that power enterpr…",Agentic AI - Data Engineer @ Kyndryl,"[('Go', 'Software_Development_Engineering')]",['Go']
852,Data Engineer - Viasat Government with Security Clearance,"Viasat, Inc.","Carlsbad, San Diego County","About us One team. Global challenges. Infinite opportunities. At Viasat, we're on a mission to deliver connections with the capacity to change the world. For more than 35 years, Viasat has helped shape how consumers, businesses, governments and militaries around the globe communicate. We're looking for people who think big, act fearlessly, and create an inclusive environment that drives positive impact to join our team. What you'll do In this Data Engineering role, you will be accountable for b…",https://www.adzuna.com/land/ad/5491267613?se=INh5X0LR8BGQZI3bOe79Tw&utm_medium=api&utm_source=1f2870ef&v=E81B068A2EE5301CDBF6ED8E4B00465372C4A151,0.3984616900875821,"about us one team. global challenges. infinite opportunities. at viasat, we're on a mission to deliver connections with the capacity to change the world. for more than 35 years, viasat has helped shape how consumers, businesses, governments and militaries around the globe communicate. we're looking for people who think big, act fearlessly, and create an inclusive environment that drives positive impact to join our team. what you'll do in this data engineering role, you will be accountable for b…","Data Engineer - Viasat Government with Security Clearance @ Viasat, Inc.",[],[]
851,Data Engineer-Analyze and Configurate,Insight Global,"SoMa, San Francisco","Job Description Insight Global is looking for a Data Engineer to review security data. Role 1: Analyze the data to build reporting Responsibility: Analyze security data to build reporting dashboards Role2: Misconfiguration of data Responsibility: Misconfiguration & system compliance on infrastructure side Vulnerability management for infrastructure Help customers move numbers and drive posture change Work with compliance frameworks (STIG, CIS) Build roadmap for compliance capability Additional …",https://www.adzuna.com/land/ad/5503768739?se=siZ-YULR8BGQZI3bOe79Tw&utm_medium=api&utm_source=1f2870ef&v=A7A5F82795C17E35576E63C64A49F14B038FB801,0.40703553012579186,"job description insight global is looking for a data engineer to review security data. role 1: analyze the data to build reporting responsibility: analyze security data to build reporting dashboards role2: misconfiguration of data responsibility: misconfiguration & system compliance on infrastructure side vulnerability management for infrastructure help customers move numbers and drive posture change work with compliance frameworks (stig, cis) build roadmap for compliance capability additional …",Data Engineer-Analyze and Configurate @ Insight Global,[],[]
850,Informatica/AWS Data Engineer,ROBERT HALF,"Torrance, Los Angeles County","Description We are looking for an experienced Informatica and AWS Data Engineer to join our team in Southern California. In this long-term, multi-year position, you will play a pivotal role in configuring and managing Informatica Cloud Catalog, Governance, and Marketplace systems, ensuring seamless integration with various platforms and tools. This opportunity is ideal for professionals with a strong background in data governance, security, and compliance, as well as expertise in cloud technolo…",https://www.adzuna.com/land/ad/5526444301?se=INh5X0LR8BGQZI3bOe79Tw&utm_medium=api&utm_source=1f2870ef&v=EDAED7431D61997B5C6845EA3C641621A52D953D,0.5101642540247975,"description we are looking for an experienced informatica and aws data engineer to join our team in southern california. in this long-term, multi-year position, you will play a pivotal role in configuring and managing informatica cloud catalog, governance, and marketplace systems, ensuring seamless integration with various platforms and tools. this opportunity is ideal for professionals with a strong background in data governance, security, and compliance, as well as expertise in cloud technolo…",Informatica/AWS Data Engineer @ ROBERT HALF,"[('Aws', 'MLOps_DevOps_Cloud')]",['Aws']
849,"Sr. Consultant, Data Engineering",IBM,"Campbell, Santa Clara County","Introduction At IBM, work is more than a job - it's a calling: To build. To design. To code. To consult. To think along with clients and sell. To make markets. To invent. To collaborate. Not just to do something better, but to attempt things you've never thought possible. Are you ready to lead in this new era of technology and solve some of the world's most challenging problems If so, lets talk. Your role and responsibilities We are looking for motivated people who are experienced with buildin…",https://www.adzuna.com/land/ad/5463006637?se=siZ-YULR8BGQZI3bOe79Tw&utm_medium=api&utm_source=1f2870ef&v=6983FD72D18324B19F9329ABB16F1D66C64F4DAC,0.44756949604143115,"introduction at ibm, work is more than a job - it's a calling: to build. to design. to code. to consult. to think along with clients and sell. to make markets. to invent. to collaborate. not just to do something better, but to attempt things you've never thought possible. are you ready to lead in this new era of technology and solve some of the world's most challenging problems if so, lets talk. your role and responsibilities we are looking for motivated people who are experienced with buildin…","Sr. Consultant, Data Engineering @ IBM",[],[]
848,Agentic AI - Data Engineer,Kyndryl,"Pico Heights, Los Angeles County","Who We Are At Kyndryl, we design, build, manage and modernize the mission-critical technology systems that the world depends on every day. So why work at Kyndryl We are always moving forward - always pushing ourselves to go further in our efforts to build a more equitable, inclusive world for our employees, our customers and our communities. The Role As an Agentic AI Data Engineer at Kyndryl, you'll design and implement scalable, high-performance data platforms and pipelines that power enterpr…",https://www.adzuna.com/land/ad/5494034338?se=INh5X0LR8BGQZI3bOe79Tw&utm_medium=api&utm_source=1f2870ef&v=87B60F1DEDF5A5D320AED3E3AB2162E669EFE6CF,0.43059101742400624,"who we are at kyndryl, we design, build, manage and modernize the mission-critical technology systems that the world depends on every day. so why work at kyndryl we are always moving forward - always pushing ourselves to go further in our efforts to build a more equitable, inclusive world for our employees, our customers and our communities. the role as an agentic ai data engineer at kyndryl, you'll design and implement scalable, high-performance data platforms and pipelines that power enterpr…",Agentic AI - Data Engineer @ Kyndryl,"[('Go', 'Software_Development_Engineering')]",['Go']
847,Data Engineer and Integration Developer,Southern California Edison,"Rosemead, Los Angeles County","Join the Clean Energy Revolution Become a Data Engineer and Integration Developer at Southern California Edison (SCE) and build a better tomorrow. In this job, you'll enable digital transformation for our business and work with a team that is dynamic, with a strong sense of dedication to our customers. You will be responsible for interfacing with key business stakeholders, listen to their business needs and apply your technical proficiency around data warehouses, data architecture and data appl…",https://www.adzuna.com/land/ad/5454326807?se=siZ-YULR8BGQZI3bOe79Tw&utm_medium=api&utm_source=1f2870ef&v=8E3025AABB6557F011513096FE369B2AD637AFBC,0.45353061015886664,"join the clean energy revolution become a data engineer and integration developer at southern california edison (sce) and build a better tomorrow. in this job, you'll enable digital transformation for our business and work with a team that is dynamic, with a strong sense of dedication to our customers. you will be responsible for interfacing with key business stakeholders, listen to their business needs and apply your technical proficiency around data warehouses, data architecture and data appl…",Data Engineer and Integration Developer @ Southern California Edison,[],[]
846,Data Engineer-Analyze and Configurate,Insight Global,"SoMa, San Francisco","Job Description Insight Global is looking for a Data Engineer to review security data. Role 1: Analyze the data to build reporting Responsibility: Analyze security data to build reporting dashboards Role2: Misconfiguration of data Responsibility: Misconfiguration & system compliance on infrastructure side Vulnerability management for infrastructure Help customers move numbers and drive posture change Work with compliance frameworks (STIG, CIS) Build roadmap for compliance capability Additional …",https://www.adzuna.com/land/ad/5503768739?se=INh5X0LR8BGQZI3bOe79Tw&utm_medium=api&utm_source=1f2870ef&v=A7A5F82795C17E35576E63C64A49F14B038FB801,0.40703553012579186,"job description insight global is looking for a data engineer to review security data. role 1: analyze the data to build reporting responsibility: analyze security data to build reporting dashboards role2: misconfiguration of data responsibility: misconfiguration & system compliance on infrastructure side vulnerability management for infrastructure help customers move numbers and drive posture change work with compliance frameworks (stig, cis) build roadmap for compliance capability additional …",Data Engineer-Analyze and Configurate @ Insight Global,[],[]
845,"Data Engineer, WWGS Online",Amazon,"Huntington, Orange County","Description Amazon Fresh Grocery is seeking a talented and entrepreneurial Data Engineer who is passionate about building and maintaining data ecosystems. As a Data Engineer, you will be a strategic partner for fellow engineers, analysts, scientists, and business leads to solve the most complex data problems in the Grocery business. You will work with a wide range of tools and systems and stay abreast of emergent technologies and frameworks, knowing where and when to implement them. You will ha…",https://www.adzuna.com/land/ad/5526455651?se=siZ-YULR8BGQZI3bOe79Tw&utm_medium=api&utm_source=1f2870ef&v=4ADD0F644C4EC3B5D14C91278D21BBD2CC5D651B,0.4815049651325253,"description amazon fresh grocery is seeking a talented and entrepreneurial data engineer who is passionate about building and maintaining data ecosystems. as a data engineer, you will be a strategic partner for fellow engineers, analysts, scientists, and business leads to solve the most complex data problems in the grocery business. you will work with a wide range of tools and systems and stay abreast of emergent technologies and frameworks, knowing where and when to implement them. you will ha…","Data Engineer, WWGS Online @ Amazon",[],[]
844,"Sr. Consultant, Data Engineering",IBM,"Campbell, Santa Clara County","Introduction At IBM, work is more than a job - it's a calling: To build. To design. To code. To consult. To think along with clients and sell. To make markets. To invent. To collaborate. Not just to do something better, but to attempt things you've never thought possible. Are you ready to lead in this new era of technology and solve some of the world's most challenging problems If so, lets talk. Your role and responsibilities We are looking for motivated people who are experienced with buildin…",https://www.adzuna.com/land/ad/5463006637?se=INh5X0LR8BGQZI3bOe79Tw&utm_medium=api&utm_source=1f2870ef&v=6983FD72D18324B19F9329ABB16F1D66C64F4DAC,0.4475830678728139,"introduction at ibm, work is more than a job - it's a calling: to build. to design. to code. to consult. to think along with clients and sell. to make markets. to invent. to collaborate. not just to do something better, but to attempt things you've never thought possible. are you ready to lead in this new era of technology and solve some of the world's most challenging problems if so, lets talk. your role and responsibilities we are looking for motivated people who are experienced with buildin…","Sr. Consultant, Data Engineering @ IBM",[],[]
843,Sr. Data Engineer with Security Clearance,"Contact Government Services, LLC","Los Angeles, Los Angeles County","Sr. Data Engineer Employment Type: Full-Time, Mid-level Department: Business Intelligence CGS is seeking a passionate and driven Data Engineer to support a rapidly growing Data Analytics and Business Intelligence platform focused on providing solutions that empower our federal customers with the tools and capabilities needed to turn data into actionable insights. The ideal candidate is a critical thinker and perpetual learner; excited to gain exposure and build skillsets across a range of techn…",https://www.adzuna.com/land/ad/5527424755?se=siZ-YULR8BGQZI3bOe79Tw&utm_medium=api&utm_source=1f2870ef&v=A77D8B668268FD27326A4FC3C18EF050B387CFB0,0.45593884282710617,"sr. data engineer employment type: full-time, mid-level department: business intelligence cgs is seeking a passionate and driven data engineer to support a rapidly growing data analytics and business intelligence platform focused on providing solutions that empower our federal customers with the tools and capabilities needed to turn data into actionable insights. the ideal candidate is a critical thinker and perpetual learner; excited to gain exposure and build skillsets across a range of techn…","Sr. Data Engineer with Security Clearance @ Contact Government Services, LLC",[],[]
842,Data Engineer and Integration Developer,Southern California Edison,"Rosemead, Los Angeles County","Join the Clean Energy Revolution Become a Data Engineer and Integration Developer at Southern California Edison (SCE) and build a better tomorrow. In this job, you'll enable digital transformation for our business and work with a team that is dynamic, with a strong sense of dedication to our customers. You will be responsible for interfacing with key business stakeholders, listen to their business needs and apply your technical proficiency around data warehouses, data architecture and data appl…",https://www.adzuna.com/land/ad/5454326807?se=INh5X0LR8BGQZI3bOe79Tw&utm_medium=api&utm_source=1f2870ef&v=8E3025AABB6557F011513096FE369B2AD637AFBC,0.45353061015886664,"join the clean energy revolution become a data engineer and integration developer at southern california edison (sce) and build a better tomorrow. in this job, you'll enable digital transformation for our business and work with a team that is dynamic, with a strong sense of dedication to our customers. you will be responsible for interfacing with key business stakeholders, listen to their business needs and apply your technical proficiency around data warehouses, data architecture and data appl…",Data Engineer and Integration Developer @ Southern California Edison,[],[]
841,Sr. Data Engineer with Security Clearance,Anduril Industries,"Costa Mesa, Orange County","Anduril Industries is a defense technology company with a mission to transform U.S. and allied military capabilities with advanced technology. By bringing the expertise, technology, and business model of the 21st century's most innovative companies to the defense industry, Anduril is changing how military systems are designed, built and sold. Anduril's family of systems is powered by Lattice OS, an AI-powered operating system that turns thousands of data streams into a realtime, 3D command and …",https://www.adzuna.com/land/ad/5491238972?se=siZ-YULR8BGQZI3bOe79Tw&utm_medium=api&utm_source=1f2870ef&v=B07A53760832E09844A8B7262CBE08AFC8D02E4E,0.43561445958354295,"anduril industries is a defense technology company with a mission to transform u.s. and allied military capabilities with advanced technology. by bringing the expertise, technology, and business model of the 21st century's most innovative companies to the defense industry, anduril is changing how military systems are designed, built and sold. anduril's family of systems is powered by lattice os, an ai-powered operating system that turns thousands of data streams into a realtime, 3d command and …",Sr. Data Engineer with Security Clearance @ Anduril Industries,[],[]
840,"Data Engineer, WWGS Online",Amazon,"Huntington, Orange County","Description Amazon Fresh Grocery is seeking a talented and entrepreneurial Data Engineer who is passionate about building and maintaining data ecosystems. As a Data Engineer, you will be a strategic partner for fellow engineers, analysts, scientists, and business leads to solve the most complex data problems in the Grocery business. You will work with a wide range of tools and systems and stay abreast of emergent technologies and frameworks, knowing where and when to implement them. You will ha…",https://www.adzuna.com/land/ad/5526455651?se=INh5X0LR8BGQZI3bOe79Tw&utm_medium=api&utm_source=1f2870ef&v=4ADD0F644C4EC3B5D14C91278D21BBD2CC5D651B,0.4815049651325253,"description amazon fresh grocery is seeking a talented and entrepreneurial data engineer who is passionate about building and maintaining data ecosystems. as a data engineer, you will be a strategic partner for fellow engineers, analysts, scientists, and business leads to solve the most complex data problems in the grocery business. you will work with a wide range of tools and systems and stay abreast of emergent technologies and frameworks, knowing where and when to implement them. you will ha…","Data Engineer, WWGS Online @ Amazon",[],[]
839,"Sr. Distinguished, Data Engineer - Enterprise Data Storage and Consumption Platforms Data Engineer",Capital One,"SoMa, San Francisco","Sr. Distinguished, Data Engineer - Enterprise Data Storage and Consumption Platforms Data Engineer Distinguished Data Engineers are individual contributors who strive to be diverse in thought so we visualize the problem space. At Capital One, we believe diversity of thought strengthens our ability to influence, collaborate and provide the most innovative solutions across organizational boundaries. Distinguished Engineers will significantly impact our trajectory and devise clear roadmaps to deli…",https://www.adzuna.com/land/ad/5482283726?se=siZ-YULR8BGQZI3bOe79Tw&utm_medium=api&utm_source=1f2870ef&v=914F416E69882AC545EA2306E9417F9D7CE7C95C,0.4181983150431524,"sr. distinguished, data engineer - enterprise data storage and consumption platforms data engineer distinguished data engineers are individual contributors who strive to be diverse in thought so we visualize the problem space. at capital one, we believe diversity of thought strengthens our ability to influence, collaborate and provide the most innovative solutions across organizational boundaries. distinguished engineers will significantly impact our trajectory and devise clear roadmaps to deli…","Sr. Distinguished, Data Engineer - Enterprise Data Storage and Consumption Platforms Data Engineer @ Capital One",[],[]
838,Sr. Data Engineer with Security Clearance,"Contact Government Services, LLC","Los Angeles, Los Angeles County","Sr. Data Engineer Employment Type: Full-Time, Mid-level Department: Business Intelligence CGS is seeking a passionate and driven Data Engineer to support a rapidly growing Data Analytics and Business Intelligence platform focused on providing solutions that empower our federal customers with the tools and capabilities needed to turn data into actionable insights. The ideal candidate is a critical thinker and perpetual learner; excited to gain exposure and build skillsets across a range of techn…",https://www.adzuna.com/land/ad/5527424755?se=INh5X0LR8BGQZI3bOe79Tw&utm_medium=api&utm_source=1f2870ef&v=A77D8B668268FD27326A4FC3C18EF050B387CFB0,0.45593884282710617,"sr. data engineer employment type: full-time, mid-level department: business intelligence cgs is seeking a passionate and driven data engineer to support a rapidly growing data analytics and business intelligence platform focused on providing solutions that empower our federal customers with the tools and capabilities needed to turn data into actionable insights. the ideal candidate is a critical thinker and perpetual learner; excited to gain exposure and build skillsets across a range of techn…","Sr. Data Engineer with Security Clearance @ Contact Government Services, LLC",[],[]
837,Electronic Warfare Data Engineer with Security Clearance,TEKsystems c/o Allegis Group,"Oxnard, Ventura County","Account name Georgia Institute Of Technology Duration 3 Year Contract Description The Defensive Electronic Warfare (EW) Systems Engineering Division, as a Senior Systems Engineer or Project Engineer to support a variety of efforts such as radar warning, electro-optics, missile warning, and electronic countermeasure systems. Will be articulating approaches to solve technical and programmatic issues with EW systems at NAVAIR Weapons Division, Point Mugu. The major responsibilities include the id…",https://www.adzuna.com/land/ad/5332021940?se=siZ-YULR8BGQZI3bOe79Tw&utm_medium=api&utm_source=1f2870ef&v=43534B8947A5884D434A06D9D496CD6DCA4AC434,0.471679910705887,"account name georgia institute of technology duration 3 year contract description the defensive electronic warfare (ew) systems engineering division, as a senior systems engineer or project engineer to support a variety of efforts such as radar warning, electro-optics, missile warning, and electronic countermeasure systems. will be articulating approaches to solve technical and programmatic issues with ew systems at navair weapons division, point mugu. the major responsibilities include the id…",Electronic Warfare Data Engineer with Security Clearance @ TEKsystems c/o Allegis Group,[],[]
836,Sr. Data Engineer with Security Clearance,Anduril Industries,"Costa Mesa, Orange County","Anduril Industries is a defense technology company with a mission to transform U.S. and allied military capabilities with advanced technology. By bringing the expertise, technology, and business model of the 21st century's most innovative companies to the defense industry, Anduril is changing how military systems are designed, built and sold. Anduril's family of systems is powered by Lattice OS, an AI-powered operating system that turns thousands of data streams into a realtime, 3D command and …",https://www.adzuna.com/land/ad/5491238972?se=INh5X0LR8BGQZI3bOe79Tw&utm_medium=api&utm_source=1f2870ef&v=B07A53760832E09844A8B7262CBE08AFC8D02E4E,0.43572306135527505,"anduril industries is a defense technology company with a mission to transform u.s. and allied military capabilities with advanced technology. by bringing the expertise, technology, and business model of the 21st century's most innovative companies to the defense industry, anduril is changing how military systems are designed, built and sold. anduril's family of systems is powered by lattice os, an ai-powered operating system that turns thousands of data streams into a realtime, 3d command and …",Sr. Data Engineer with Security Clearance @ Anduril Industries,[],[]
835,Distinguished Data Engineer - Card Data,Capital One,"SoMa, San Francisco","Distinguished Data Engineer - Card Data Distinguished Data Engineers are individual contributors who strive to be diverse in thought so we visualize the problem space. At Capital One, we believe diversity of thought strengthens our ability to influence, collaborate and provide the most innovative solutions across organizational boundaries. Distinguished Engineers will significantly impact our trajectory and devise clear roadmaps to deliver next generation technology solutions. About the Team: C…",https://www.adzuna.com/land/ad/5482283607?se=siZ-YULR8BGQZI3bOe79Tw&utm_medium=api&utm_source=1f2870ef&v=0A16FB0A342CF084ACA86D9680F192C068EEE74C,0.41403321645575913,"distinguished data engineer - card data distinguished data engineers are individual contributors who strive to be diverse in thought so we visualize the problem space. at capital one, we believe diversity of thought strengthens our ability to influence, collaborate and provide the most innovative solutions across organizational boundaries. distinguished engineers will significantly impact our trajectory and devise clear roadmaps to deliver next generation technology solutions. about the team: c…",Distinguished Data Engineer - Card Data @ Capital One,[],[]
834,"Sr. Distinguished, Data Engineer - Enterprise Data Storage and Consumption Platforms Data Engineer",Capital One,"SoMa, San Francisco","Sr. Distinguished, Data Engineer - Enterprise Data Storage and Consumption Platforms Data Engineer Distinguished Data Engineers are individual contributors who strive to be diverse in thought so we visualize the problem space. At Capital One, we believe diversity of thought strengthens our ability to influence, collaborate and provide the most innovative solutions across organizational boundaries. Distinguished Engineers will significantly impact our trajectory and devise clear roadmaps to deli…",https://www.adzuna.com/land/ad/5482283726?se=INh5X0LR8BGQZI3bOe79Tw&utm_medium=api&utm_source=1f2870ef&v=914F416E69882AC545EA2306E9417F9D7CE7C95C,0.4181662030424002,"sr. distinguished, data engineer - enterprise data storage and consumption platforms data engineer distinguished data engineers are individual contributors who strive to be diverse in thought so we visualize the problem space. at capital one, we believe diversity of thought strengthens our ability to influence, collaborate and provide the most innovative solutions across organizational boundaries. distinguished engineers will significantly impact our trajectory and devise clear roadmaps to deli…","Sr. Distinguished, Data Engineer - Enterprise Data Storage and Consumption Platforms Data Engineer @ Capital One",[],[]
833,Senior Data Engineer - Data Science,LinkedIn,"Mountain View, Santa Clara County","LinkedIn is the worlds largest professional network, built to create economic opportunity for every member of the global workforce. Our products help people make powerful connections, discover exciting opportunities, build necessary skills, and gain valuable insights every day. Were also committed to providing transformational opportunities for our own employees by investing in their growth. We aspire to create a culture thats built on trust, care, inclusion, and fun where everyone can succeed.…",https://www.adzuna.com/land/ad/5526436856?se=siZ-YULR8BGQZI3bOe79Tw&utm_medium=api&utm_source=1f2870ef&v=F00424E78BDB17295C788427B95992E994F4895B,0.4628978958707089,"linkedin is the worlds largest professional network, built to create economic opportunity for every member of the global workforce. our products help people make powerful connections, discover exciting opportunities, build necessary skills, and gain valuable insights every day. were also committed to providing transformational opportunities for our own employees by investing in their growth. we aspire to create a culture thats built on trust, care, inclusion, and fun where everyone can succeed.…",Senior Data Engineer - Data Science @ LinkedIn,[],[]
832,Electronic Warfare Data Engineer with Security Clearance,TEKsystems c/o Allegis Group,"Oxnard, Ventura County","Account name Georgia Institute Of Technology Duration 3 Year Contract Description The Defensive Electronic Warfare (EW) Systems Engineering Division, as a Senior Systems Engineer or Project Engineer to support a variety of efforts such as radar warning, electro-optics, missile warning, and electronic countermeasure systems. Will be articulating approaches to solve technical and programmatic issues with EW systems at NAVAIR Weapons Division, Point Mugu. The major responsibilities include the id…",https://www.adzuna.com/land/ad/5332021940?se=INh5X0LR8BGQZI3bOe79Tw&utm_medium=api&utm_source=1f2870ef&v=43534B8947A5884D434A06D9D496CD6DCA4AC434,0.471679910705887,"account name georgia institute of technology duration 3 year contract description the defensive electronic warfare (ew) systems engineering division, as a senior systems engineer or project engineer to support a variety of efforts such as radar warning, electro-optics, missile warning, and electronic countermeasure systems. will be articulating approaches to solve technical and programmatic issues with ew systems at navair weapons division, point mugu. the major responsibilities include the id…",Electronic Warfare Data Engineer with Security Clearance @ TEKsystems c/o Allegis Group,[],[]
831,Data Engineer with Security Clearance,KBR,"Camarillo, Ventura County","Title: Data Engineer Belong. Connect. Grow. with KBR! KBR's National Security Solutions team provides high-end engineering and advanced technology solutions to our customers in the intelligence and national security communities. In this position, your work will have a profound impact on the country's most critical role - protecting our national security. Why Join Us * Innovative Projects: KBR's work is at the forefront of engineering, logistics, operations, science, program management, mission…",https://www.adzuna.com/land/ad/5491261070?se=siZ-YULR8BGQZI3bOe79Tw&utm_medium=api&utm_source=1f2870ef&v=8B6316980F256E29F45E36DF7BD1DCCCA91CEB8D,0.42372875643931984,"title: data engineer belong. connect. grow. with kbr! kbr's national security solutions team provides high-end engineering and advanced technology solutions to our customers in the intelligence and national security communities. in this position, your work will have a profound impact on the country's most critical role - protecting our national security. why join us * innovative projects: kbr's work is at the forefront of engineering, logistics, operations, science, program management, mission…",Data Engineer with Security Clearance @ KBR,"[('Logistics', 'General_Business_Analytical')]",['Logistics']
